"STUDY_ID","YEAR","LOCATION","ENTRY","IS_CHECK","STUDY_TYPE","SITE","YIELD_ADJ"
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3301-021",FALSE,"S2MET","IthacaHelfer",3101.82161525297
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3302-011",FALSE,"S2MET","IthacaHelfer",2927.85834651172
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3302-026",FALSE,"S2MET","IthacaHelfer",2678.49257606621
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3304-022",FALSE,"S2MET","IthacaHelfer",2501.1201318573
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3305-002",FALSE,"S2MET","IthacaHelfer",2836.70199880084
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3306-007",FALSE,"S2MET","IthacaHelfer",3490.77070603097
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3306-013",FALSE,"S2MET","IthacaHelfer",2683.90570329958
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3306-017",FALSE,"S2MET","IthacaHelfer",2720.02821846115
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3307-008",FALSE,"S2MET","IthacaHelfer",3062.70322571256
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3308-020",FALSE,"S2MET","IthacaHelfer",2811.65893156584
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3308-025",FALSE,"S2MET","IthacaHelfer",2851.59945516399
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3309-029",FALSE,"S2MET","IthacaHelfer",2762.71067829169
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3310-009",FALSE,"S2MET","IthacaHelfer",3678.31780389095
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3310-012",FALSE,"S2MET","IthacaHelfer",3491.57645698248
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3310-017",FALSE,"S2MET","IthacaHelfer",2863.06911889331
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3310-018",FALSE,"S2MET","IthacaHelfer",3392.33653572389
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3310-019",FALSE,"S2MET","IthacaHelfer",3340.11017183186
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3312-012",FALSE,"S2MET","IthacaHelfer",3392.56589921101
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3312-020",FALSE,"S2MET","IthacaHelfer",2981.70291448659
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3314-015",FALSE,"S2MET","IthacaHelfer",3161.44495160464
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3315-005",FALSE,"S2MET","IthacaHelfer",2522.36157376194
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3315-015",FALSE,"S2MET","IthacaHelfer",2894.35563897253
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3316-005",FALSE,"S2MET","IthacaHelfer",3054.88178186441
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3316-020",FALSE,"S2MET","IthacaHelfer",2510.76903673595
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3317-006",FALSE,"S2MET","IthacaHelfer",2688.4818027423
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3317-014",FALSE,"S2MET","IthacaHelfer",2860.10452135361
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3317-016",FALSE,"S2MET","IthacaHelfer",3254.28131239001
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3317-018",FALSE,"S2MET","IthacaHelfer",3046.9054431938
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3317-025",FALSE,"S2MET","IthacaHelfer",3047.39842575378
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3318-006",FALSE,"S2MET","IthacaHelfer",3257.56538050106
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3324-018",FALSE,"S2MET","IthacaHelfer",2763.73685649056
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3328-025",FALSE,"S2MET","IthacaHelfer",3197.52055150747
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3335-007",FALSE,"S2MET","IthacaHelfer",2927.6610045504
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3336-002",FALSE,"S2MET","IthacaHelfer",3173.08589326266
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3336-016",FALSE,"S2MET","IthacaHelfer",2793.7857073633
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3337-013",FALSE,"S2MET","IthacaHelfer",2812.82287679432
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3340-004",FALSE,"S2MET","IthacaHelfer",2535.92901977444
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3340-013",FALSE,"S2MET","IthacaHelfer",3374.25926738021
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3340-022",FALSE,"S2MET","IthacaHelfer",3149.82113773949
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3340-025",FALSE,"S2MET","IthacaHelfer",3126.94138521256
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3342-004",FALSE,"S2MET","IthacaHelfer",2703.45745120333
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3342-009",FALSE,"S2MET","IthacaHelfer",3133.33452007272
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3342-010",FALSE,"S2MET","IthacaHelfer",3180.91478397727
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3342-013",FALSE,"S2MET","IthacaHelfer",2829.52992170844
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3342-018",FALSE,"S2MET","IthacaHelfer",3203.25538337213
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3342-022",FALSE,"S2MET","IthacaHelfer",3288.58902619406
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3345-013",FALSE,"S2MET","IthacaHelfer",2875.98347471684
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2MS14_3346-002",FALSE,"S2MET","IthacaHelfer",2994.94567712122
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND21089",FALSE,"S2MET","IthacaHelfer",2461.96078455133
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND23146",FALSE,"S2MET","IthacaHelfer",3040.45273340192
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND23164",FALSE,"S2MET","IthacaHelfer",3075.48800605959
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND24186",FALSE,"S2MET","IthacaHelfer",3002.29871306871
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND24205",FALSE,"S2MET","IthacaHelfer",3008.27705746678
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND24238",FALSE,"S2MET","IthacaHelfer",3003.86627845959
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND24259",FALSE,"S2MET","IthacaHelfer",3003.85659753318
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND24341",FALSE,"S2MET","IthacaHelfer",3228.00057594854
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND24365",FALSE,"S2MET","IthacaHelfer",3051.45324454395
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND24379",FALSE,"S2MET","IthacaHelfer",2723.42026613593
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND24385",FALSE,"S2MET","IthacaHelfer",2932.29667892484
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND24388",FALSE,"S2MET","IthacaHelfer",3533.18209992219
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND24424",FALSE,"S2MET","IthacaHelfer",2680.5665283767
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND24434",FALSE,"S2MET","IthacaHelfer",3234.45105168048
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND24510",FALSE,"S2MET","IthacaHelfer",2756.32126686475
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND24519",FALSE,"S2MET","IthacaHelfer",2925.97577866938
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26306",FALSE,"S2MET","IthacaHelfer",3418.94195554324
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26319",FALSE,"S2MET","IthacaHelfer",2963.72468946689
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26321",FALSE,"S2MET","IthacaHelfer",2889.14357713371
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26322",FALSE,"S2MET","IthacaHelfer",2599.69653731386
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26324",FALSE,"S2MET","IthacaHelfer",3641.04921598043
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26325",FALSE,"S2MET","IthacaHelfer",3096.8649809339
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26326",FALSE,"S2MET","IthacaHelfer",2503.57834247738
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26328",FALSE,"S2MET","IthacaHelfer",2887.94686569279
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26330",FALSE,"S2MET","IthacaHelfer",2551.66946142142
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26333",FALSE,"S2MET","IthacaHelfer",2852.33073745085
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26334",FALSE,"S2MET","IthacaHelfer",2875.42049161209
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26341",FALSE,"S2MET","IthacaHelfer",2815.58045144629
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26342",FALSE,"S2MET","IthacaHelfer",2690.86033189121
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26346",FALSE,"S2MET","IthacaHelfer",2682.74771556428
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26348",FALSE,"S2MET","IthacaHelfer",3348.96226199876
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26350",FALSE,"S2MET","IthacaHelfer",2571.97408752477
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26351",FALSE,"S2MET","IthacaHelfer",3240.56418436156
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26352",FALSE,"S2MET","IthacaHelfer",2733.79375112162
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26361",FALSE,"S2MET","IthacaHelfer",2358.9147698425
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26369",FALSE,"S2MET","IthacaHelfer",3087.4186308231
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26373",FALSE,"S2MET","IthacaHelfer",2585.27046759795
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND26388",FALSE,"S2MET","IthacaHelfer",2583.88609512211
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27343",FALSE,"S2MET","IthacaHelfer",3265.74501862617
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27344",FALSE,"S2MET","IthacaHelfer",2877.84891476631
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27346",FALSE,"S2MET","IthacaHelfer",2891.62487303983
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27347",FALSE,"S2MET","IthacaHelfer",3117.00205254178
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27348",FALSE,"S2MET","IthacaHelfer",3380.77080741717
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27349",FALSE,"S2MET","IthacaHelfer",2854.78671401099
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27353",FALSE,"S2MET","IthacaHelfer",3279.95587390124
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27360",FALSE,"S2MET","IthacaHelfer",3213.75769914766
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27362",FALSE,"S2MET","IthacaHelfer",2855.64459302775
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27368",FALSE,"S2MET","IthacaHelfer",2850.98881211386
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27373",FALSE,"S2MET","IthacaHelfer",3246.26699470043
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27374",FALSE,"S2MET","IthacaHelfer",2954.38706360648
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27375",FALSE,"S2MET","IthacaHelfer",3288.58306870089
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27377",FALSE,"S2MET","IthacaHelfer",3246.88061649714
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27378",FALSE,"S2MET","IthacaHelfer",3513.0882201398
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27379",FALSE,"S2MET","IthacaHelfer",3237.96448327865
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27380",FALSE,"S2MET","IthacaHelfer",3405.62770299054
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27390",FALSE,"S2MET","IthacaHelfer",2720.87492717821
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27392",FALSE,"S2MET","IthacaHelfer",3349.63471404054
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27394",FALSE,"S2MET","IthacaHelfer",2969.00153904396
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27395",FALSE,"S2MET","IthacaHelfer",3000.66933868618
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27396",FALSE,"S2MET","IthacaHelfer",3168.79351943226
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27397",FALSE,"S2MET","IthacaHelfer",3548.20540832859
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27403",FALSE,"S2MET","IthacaHelfer",3486.93631448817
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27404",FALSE,"S2MET","IthacaHelfer",2997.12388556222
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27405",FALSE,"S2MET","IthacaHelfer",3191.16018285975
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27408",FALSE,"S2MET","IthacaHelfer",2745.10703065518
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27416",FALSE,"S2MET","IthacaHelfer",3320.74459558974
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27419",FALSE,"S2MET","IthacaHelfer",2890.13103162696
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27421",FALSE,"S2MET","IthacaHelfer",2954.53376687584
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27440",FALSE,"S2MET","IthacaHelfer",2573.83803820095
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27518",FALSE,"S2MET","IthacaHelfer",3531.58698112539
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27572",FALSE,"S2MET","IthacaHelfer",3023.44260102266
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27625",FALSE,"S2MET","IthacaHelfer",2933.23572878607
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27628",FALSE,"S2MET","IthacaHelfer",2541.83140613457
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27633",FALSE,"S2MET","IthacaHelfer",3079.70740059864
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27657",FALSE,"S2MET","IthacaHelfer",3096.04135750287
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27660",FALSE,"S2MET","IthacaHelfer",3054.47816170201
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27667",FALSE,"S2MET","IthacaHelfer",3209.56213458131
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27669",FALSE,"S2MET","IthacaHelfer",3136.98273995391
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27670",FALSE,"S2MET","IthacaHelfer",2925.9936511489
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27671",FALSE,"S2MET","IthacaHelfer",3031.53436612348
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27672",FALSE,"S2MET","IthacaHelfer",3163.77358674823
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27673",FALSE,"S2MET","IthacaHelfer",3214.41376808323
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27674",FALSE,"S2MET","IthacaHelfer",2904.10358717516
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27675",FALSE,"S2MET","IthacaHelfer",3291.26617468822
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27676",FALSE,"S2MET","IthacaHelfer",3298.64899810157
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27677",FALSE,"S2MET","IthacaHelfer",2986.1829493519
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27678",FALSE,"S2MET","IthacaHelfer",3036.33759499338
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27681",FALSE,"S2MET","IthacaHelfer",3241.66408653844
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27692",FALSE,"S2MET","IthacaHelfer",3037.46728463611
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27693",FALSE,"S2MET","IthacaHelfer",3003.03669753539
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27695",FALSE,"S2MET","IthacaHelfer",2131.56119198075
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27699",FALSE,"S2MET","IthacaHelfer",2650.9123614266
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27702",FALSE,"S2MET","IthacaHelfer",3037.29898545401
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","2ND27705",FALSE,"S2MET","IthacaHelfer",3143.00427617747
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT050236",FALSE,"S2MET","IthacaHelfer",2777.92760522618
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT070031",FALSE,"S2MET","IthacaHelfer",2461.99727419701
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT080010",FALSE,"S2MET","IthacaHelfer",3485.27193983325
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT080077",FALSE,"S2MET","IthacaHelfer",3036.73227891602
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT080154",FALSE,"S2MET","IthacaHelfer",3340.16304458376
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT080160",FALSE,"S2MET","IthacaHelfer",2514.66896070364
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT080170",FALSE,"S2MET","IthacaHelfer",2362.31947719028
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT080236",FALSE,"S2MET","IthacaHelfer",2801.02108282065
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT080270",FALSE,"S2MET","IthacaHelfer",3014.74540567824
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT080281",FALSE,"S2MET","IthacaHelfer",2688.31499293348
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT090059",FALSE,"S2MET","IthacaHelfer",2723.10154025123
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT090124",FALSE,"S2MET","IthacaHelfer",2832.75218082783
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT090128",FALSE,"S2MET","IthacaHelfer",2700.82349453467
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT090193",FALSE,"S2MET","IthacaHelfer",2835.06815629843
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT090194",FALSE,"S2MET","IthacaHelfer",2550.0706191914
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT090226",FALSE,"S2MET","IthacaHelfer",2181.47306977547
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT090234",FALSE,"S2MET","IthacaHelfer",2470.48372322047
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","MT090235",FALSE,"S2MET","IthacaHelfer",2623.85417212618
"S2MET_2017_IthacaHelfer","2017","Ithaca, NY - Helfer","ND24393",FALSE,"S2MET","IthacaHelfer",3280.52034637929
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","03WA-119.4",FALSE,"S2MET","IthacaKetola",2265.35038153987
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","04AB013-79",FALSE,"S2MET","IthacaKetola",2277.58995587535
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","04AB088-46",FALSE,"S2MET","IthacaKetola",2279.31182765125
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","04WA-102.43",FALSE,"S2MET","IthacaKetola",2265.55853041243
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","04WA-118.11",FALSE,"S2MET","IthacaKetola",2266.71336517866
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","04WNZ-128",FALSE,"S2MET","IthacaKetola",2272.26820807
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","05WA-303.17",FALSE,"S2MET","IthacaKetola",2255.44617258608
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","05WA-324.17",FALSE,"S2MET","IthacaKetola",2286.05159485672
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","05WA-360.21",FALSE,"S2MET","IthacaKetola",2271.25930240529
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-406.18",FALSE,"S2MET","IthacaKetola",2273.02602738963
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-406.6",FALSE,"S2MET","IthacaKetola",2256.82419058721
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-412.14",FALSE,"S2MET","IthacaKetola",2281.48683344234
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-419.6",FALSE,"S2MET","IthacaKetola",2268.4439618823
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-422.19",FALSE,"S2MET","IthacaKetola",2274.94855168014
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-425.3",FALSE,"S2MET","IthacaKetola",2271.85465898946
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-427.31",FALSE,"S2MET","IthacaKetola",2266.62572026024
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-427.50",FALSE,"S2MET","IthacaKetola",2264.63599944994
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-431.16",FALSE,"S2MET","IthacaKetola",2279.74409680346
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-431.25",FALSE,"S2MET","IthacaKetola",2280.97547771371
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-444.5",FALSE,"S2MET","IthacaKetola",2272.49370268193
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-448.5",FALSE,"S2MET","IthacaKetola",2275.85350784786
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-455.5",FALSE,"S2MET","IthacaKetola",2276.40669741853
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-461.1",FALSE,"S2MET","IthacaKetola",2264.9292319853
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-466.6",FALSE,"S2MET","IthacaKetola",2289.27861037076
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","06WA-475.15",FALSE,"S2MET","IthacaKetola",2286.83937878496
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","07WA-616.1",FALSE,"S2MET","IthacaKetola",2269.22281265064
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","07WA-682.1",FALSE,"S2MET","IthacaKetola",2281.78720834097
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","08-AB-17",FALSE,"S2MET","IthacaKetola",2271.58889227673
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","09-MT-62",FALSE,"S2MET","IthacaKetola",2259.65137952042
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","09-N2-18",FALSE,"S2MET","IthacaKetola",2273.37571166503
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","09-N2-31",FALSE,"S2MET","IthacaKetola",2281.12371819227
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","09-N2-91",FALSE,"S2MET","IthacaKetola",2267.01519770245
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","09-WA-39",FALSE,"S2MET","IthacaKetola",2274.58354151736
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","2AB04-X00017-4",FALSE,"S2MET","IthacaKetola",2287.13615126713
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","2AB04-X00022-4",FALSE,"S2MET","IthacaKetola",2266.04314913103
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","2AB04-X00026-2",FALSE,"S2MET","IthacaKetola",2291.60427213353
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","2AB04-X00027-9",FALSE,"S2MET","IthacaKetola",2263.92503236753
"S2MET_2017_IthacaKetola","2017","Ithaca, NY - Ketola","2AB04-X00103-4",FALSE,"S2MET","IthacaKetola",2258.64255714858
